"","admin2","year","date","iso","household","individual","male","female","infant","child","youth","adult","elderly","fatalities","event","percent_adult","admin2pop","individual_norm"
"362","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"363","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"364","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"365","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"366","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"367","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"368","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"369","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"370","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"371","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"372","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"373","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"374","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"375","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"376","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"377","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"378","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"379","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"380","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"381","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"382","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"383","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"384","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"385","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"386","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"387","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"388","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"389","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"390","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"391","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"392","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"393","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"394","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"395","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"396","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"397","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"398","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"399","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"400","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"401","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"402","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"403","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"404","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"405","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"406","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"407","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"408","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"409","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"410","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"411","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"412","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"413","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"414","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"415","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"416","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"417","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"418","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"419","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"420","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"421","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"422","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"423","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"424","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"425","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"426","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"427","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"428","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"429","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"430","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"431","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"432","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"433","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"434","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"435","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"436","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"437","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"438","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"439","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"440","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"441","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"442","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"443","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"444","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"445","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"446","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"447","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"448","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"449","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"450","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"451","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"452","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"453","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"454","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"455","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"456","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"457","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"458","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"459","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"460","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"461","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"462","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"463","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"464","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"465","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"466","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"467","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"468","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"469","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"470","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"471","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"472","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"473","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"474","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"475","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"476","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"477","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"478","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"479","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"480","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"481","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"482","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"483","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"484","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"485","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"486","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"487","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"488","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"489","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"490","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"491","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"492","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"493","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"494","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"495","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"496","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"497","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"498","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"499","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"500","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"501","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"502","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"503","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"504","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"505","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"506","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"507","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"508","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"509","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"510","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"511","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"512","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"513","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"514","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"515","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"516","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"517","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"518","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"519","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"520","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"521","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"522","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"523","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"524","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"525","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"526","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"527","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"528","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"529","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"530","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"531","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"532","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"533","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"534","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"535","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"536","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"537","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"538","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"539","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"540","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"541","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"542","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"543","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
