"","year","admin2","iso","date","household","individual","male","female","infant","child","youth","adult","elderly","admin2pop","percent_adult","individual_norm"
"633",2017,"FUNE","NGA",Feb 2017,579,4345,1958,2387,236,592,1384,1999,134,3478894.50794027,51.5020537323442,0.00124895997567127
"634",2017,"BIU","NGA",Feb 2017,6246,44170,20066,24104,3990,10912,12900,13247,3121,2410072.67329813,51.5020537323442,0.0183272481736222
"635",2017,"KALA BALGE","NGA",Jun 2017,8317,49469,22607,26862,4947,8410,13851,18798,3463,NA,51.5020537323442,NA
"636",2017,"KWAYA / KUSAR","NGA",Nov 2017,557,3152,1471,1681,323,642,840,1143,204,NA,51.5020537323442,NA
"637",2017,"GOMBE","NGA",Sep 2017,1138,6806,3330,3476,236,1817,1884,2790,79,NA,51.5020537323442,NA
"638",2017,"NAFADA","NGA",Nov 2017,409,1689,880,809,40,226,705,686,32,NA,51.5020537323442,NA
"639",2017,"GOMBI","NGA",Jun 2017,245,2015,894,1121,201,371,533,639,271,2069894.63112128,51.5020537323442,0.000973479504562249
"640",2017,"NANGERE","NGA",May 2017,309,1891,879,1012,334,376,308,500,373,2145215.36891417,51.5020537323442,0.000881496574843744
"641",2017,"NGANZAI","NGA",Sep 2017,4146,21176,9823,11353,1668,3314,6234,8732,1228,2493695.5293492,51.5020537323442,0.00849181455826184
"642",2017,"FUNE","NGA",Nov 2017,466,3455,1672,1783,142,471,1117,1629,96,3478894.50794027,51.5020537323442,0.000993131580194302
"643",2017,"BAUCHI","NGA",Nov 2017,1088,8420,3869,4551,1032,2124,2225,2510,529,NA,51.5020537323442,NA
"644",2017,"KUKAWA","NGA",Feb 2017,3245,16430,7466,8964,1180,3190,5502,5387,1171,2164406.62404778,51.5020537323442,0.00759099506416837
"645",2017,"GOMBI","NGA",Nov 2017,305,2234,985,1249,229,394,655,661,295,2069894.63112128,51.5020537323442,0.00107928199165859
"646",2017,"ASKIRA / UBA","NGA",Apr 2017,1839,11040,4870,6170,427,2457,5370,2571,215,NA,51.5020537323442,NA
"647",2017,"HONG","NGA",May 2017,488,3110,1367,1743,311,735,803,836,425,2366842.77657358,51.5020537323442,0.00131398672982507
"648",2017,"BALI","NGA",Feb 2017,514,2462,1159,1303,95,668,672,965,62,NA,51.5020537323442,NA
"649",2017,"DAMBAM","NGA",Nov 2017,471,3121,1540,1581,207,763,840,975,336,NA,51.5020537323442,NA
"650",2017,"GAMAWA","NGA",Feb 2017,278,1599,802,797,114,274,509,661,41,NA,51.5020537323442,NA
"651",2017,"NGALA","NGA",May 2017,10109,42170,19146,23024,1616,9366,13388,15554,2246,1991646.11337669,51.5020537323442,0.0211734402596774
"652",2017,"KALTUNGO","NGA",Jun 2017,127,993,509,484,78,201,306,406,2,NA,51.5020537323442,NA
"653",2017,"LAMURDE","NGA",Nov 2017,69,517,182,335,37,67,100,202,111,1934595.09588621,51.5020537323442,0.000267239383114
"654",2017,"GUBIO","NGA",Apr 2017,1130,6100,2852,3248,400,1090,2080,2390,140,1909513.99776785,51.5020537323442,0.00319453013024815
"655",2017,"KARASAWA","NGA",Nov 2017,605,5793,2094,3699,500,718,1134,3066,375,NA,51.5020537323442,NA
"656",2017,"BAYO","NGA",May 2017,194,1443,665,778,116,274,406,578,69,1648553.92583694,51.5020537323442,0.000875312586009228
"657",2017,"LAMURDE","NGA",Feb 2017,76,546,211,335,30,62,114,185,155,1934595.09588621,51.5020537323442,0.000282229599961787
"658",2017,"SHELLENG","NGA",Jun 2017,147,1018,440,578,186,236,245,221,130,2014362.361261,51.5020537323442,0.000505370840707493
"659",2017,"KARASAWA","NGA",Feb 2017,690,5857,2531,3326,761,993,1287,1968,848,NA,51.5020537323442,NA
"660",2017,"BOGORO","NGA",Feb 2017,469,2271,1058,1213,161,337,670,882,221,NA,51.5020537323442,NA
"661",2017,"GANYE","NGA",Apr 2017,72,450,231,219,79,100,103,103,65,1966109.91724828,51.5020537323442,0.00022887835316441
"662",2017,"BOGORO","NGA",Apr 2017,469,2244,1111,1133,134,359,704,923,124,NA,51.5020537323442,NA
"663",2017,"SHIRA","NGA",May 2017,173,1130,549,581,78,126,304,576,46,NA,51.5020537323442,NA
"664",2017,"FIKA","NGA",Sep 2017,684,4370,2012,2358,501,661,1293,1428,487,2192123.23626524,51.5020537323442,0.00199350106221457
"665",2017,"BILLIRI","NGA",Apr 2017,61,612,281,331,5,111,224,269,3,NA,51.5020537323442,NA
"666",2017,"DIKWA","NGA",Apr 2017,17768,97964,44998,52966,6270,16049,31817,40541,3287,2238075.61420472,51.5020537323442,0.0437715327302785
"667",2017,"LAU","NGA",Apr 2017,189,1073,446,627,42,205,363,407,56,NA,51.5020537323442,NA
"668",2017,"LAU","NGA",May 2017,170,955,396,559,22,98,364,405,66,NA,51.5020537323442,NA
"669",2017,"BURSARI","NGA",Nov 2017,147,1104,466,638,139,240,282,406,37,2052699.8019793,51.5020537323442,0.000537828278122049
"670",2017,"MACHINA","NGA",May 2017,143,1149,566,583,144,192,358,289,166,1625878.39743588,51.5020537323442,0.000706694917536299
"671",2017,"BURSARI","NGA",May 2017,151,1135,460,675,175,238,288,387,47,2052699.8019793,51.5020537323442,0.000552930340279462
"672",2017,"FUNE","NGA",Apr 2017,516,3896,1657,2239,387,747,1125,1497,140,3478894.50794027,51.5020537323442,0.00111989598739132
"673",2017,"JAMA'ARE","NGA",Feb 2017,141,882,425,457,37,183,314,309,39,NA,51.5020537323442,NA
"674",2017,"BALANGA","NGA",May 2017,319,1996,988,1008,85,303,730,826,52,NA,51.5020537323442,NA
"675",2017,"GASHAKA","NGA",Nov 2017,173,739,338,401,55,130,209,320,25,NA,51.5020537323442,NA
"676",2017,"MACHINA","NGA",Jun 2017,140,1126,554,572,145,192,352,264,173,1625878.39743588,51.5020537323442,0.000692548718142622
"677",2017,"GULANI","NGA",Nov 2017,360,2342,907,1435,273,351,396,1263,59,2462016.16959457,51.5020537323442,0.000951252891399844
"678",2017,"CHIBOK","NGA",Nov 2017,3306,16434,8013,8421,586,2809,5450,7168,421,2309320.18535738,51.5020537323442,0.0071163800083689
"679",2017,"CHIBOK","NGA",Jun 2017,3276,16363,7968,8395,599,2766,5442,7142,414,2309320.18535738,51.5020537323442,0.00708563502963005
"680",2017,"MADAGALI","NGA",Nov 2017,3869,19345,7711,11634,400,4106,6433,8194,212,2642419.27047701,51.5020537323442,0.00732094267406242
"681",2017,"SONG","NGA",May 2017,734,2357,1150,1207,190,434,842,738,153,2740600.58800149,51.5020537323442,0.000860030465701234
"682",2017,"CHIBOK","NGA",Apr 2017,2527,12765,5478,7287,806,2601,3864,4720,774,2309320.18535738,51.5020537323442,0.00552760075494883
"683",2017,"GUYUK","NGA",May 2017,52,251,110,141,24,44,50,133,0,2367976.57793088,51.5020537323442,0.000105997670052683
"684",2017,"ASKIRA / UBA","NGA",Feb 2017,1835,11010,5295,5715,284,3442,3442,3684,158,NA,51.5020537323442,NA
"685",2017,"DONGA","NGA",May 2017,558,2499,1104,1395,267,389,649,946,248,NA,51.5020537323442,NA
"686",2017,"MADAGALI","NGA",Sep 2017,3671,18355,7280,11075,348,3537,6971,7360,139,2642419.27047701,51.5020537323442,0.0069462860058111
"687",2017,"GUZAMALA","NGA",Nov 2017,218,1159,541,618,99,210,337,441,72,1876138.97490816,51.5020537323442,0.000617758074162249
"688",2017,"KUKAWA","NGA",Nov 2017,1956,9543,4232,5311,397,1745,2597,4276,528,2164406.62404778,51.5020537323442,0.00440906061456839
"689",2017,"ASKIRA / UBA","NGA",Nov 2017,1865,11190,5335,5855,347,1871,4644,3924,404,NA,51.5020537323442,NA
"690",2017,"NGURU","NGA",Feb 2017,2184,11450,4769,6681,1386,1881,2821,4231,1131,1691614.70272033,51.5020537323442,0.00676868082405938
"691",2017,"MOBBAR","NGA",Sep 2017,1630,8154,3475,4679,408,1878,2447,3098,323,2096926.0803119,51.5020537323442,0.00388854908933516
"692",2017,"CHIBOK","NGA",Feb 2017,2082,12495,6017,6478,810,1831,4503,4861,490,2309320.18535738,51.5020537323442,0.0054106832301673
"693",2017,"BALI","NGA",Sep 2017,855,4380,1883,2497,206,943,1106,2025,100,NA,51.5020537323442,NA
"694",2017,"BALI","NGA",Nov 2017,732,3629,1623,2006,167,793,957,1609,103,NA,51.5020537323442,NA
"695",2017,"FUFORE","NGA",Jun 2017,1225,5361,2806,2555,154,1020,2219,1832,136,2297776.77629406,51.5020537323442,0.00233312480799219
"696",2017,"LAMURDE","NGA",Apr 2017,73,529,178,351,35,65,110,220,99,1934595.09588621,51.5020537323442,0.000273442231464809
"697",2017,"DUKKU","NGA",Feb 2017,139,746,387,359,38,135,223,323,27,NA,51.5020537323442,NA
"698",2017,"DAMATURU","NGA",Nov 2017,2965,17313,7493,9820,1902,3079,3652,8379,301,1984821.33559198,51.5020537323442,0.00872269946394766
"699",2017,"TAFAWA BALEWA","NGA",Feb 2017,1475,7965,3629,4336,831,1495,2005,3615,19,NA,51.5020537323442,NA
"700",2017,"TAFAWA BALEWA","NGA",Apr 2017,1474,7953,3607,4346,699,1348,2056,3782,68,NA,51.5020537323442,NA
"701",2017,"TAFAWA BALEWA","NGA",May 2017,1477,7974,3623,4351,608,1447,2047,3674,198,NA,51.5020537323442,NA
"702",2017,"MAFA","NGA",May 2017,2266,6462,2914,3548,258,1420,1987,2276,521,2517732.76743442,51.5020537323442,0.00256659486804265
"703",2017,"DUKKU","NGA",Nov 2017,192,1019,546,473,45,161,282,492,39,NA,51.5020537323442,NA
"704",2017,"DAMBOA","NGA",May 2017,14731,76709,31540,45169,6246,11459,17483,36867,4654,1705535.5690914,51.5020537323442,0.0449764879666895
"705",2017,"MAIDUGURI M. C.","NGA",May 2017,65569,345759,149462,196297,22541,66341,114933,125226,16718,NA,51.5020537323442,NA
"706",2017,"MONGUNO","NGA",Nov 2017,20679,122997,54800,68197,4803,22538,38325,51976,5355,3806014.02422035,51.5020537323442,0.0323164862812599
"707",2017,"MAFA","NGA",Apr 2017,2127,12762,5527,7235,1610,2475,3062,4849,766,2517732.76743442,51.5020537323442,0.00506884613215108
"708",2017,"YOLA SOUTH","NGA",Jun 2017,3031,15318,7508,7810,598,2365,5524,6632,199,2771035.30214645,51.5020537323442,0.00552789781787863
"709",2017,"GEIDAM","NGA",Feb 2017,963,6258,2180,4078,779,1199,2134,1702,444,2021443.14488109,51.5020537323442,0.00309580806952062
"710",2017,"DAMATURU","NGA",Apr 2017,3374,19825,8317,11508,2889,3770,5137,7557,472,1984821.33559198,51.5020537323442,0.00998830456147186
"711",2017,"GWOZA","NGA",May 2017,11703,68654,29701,38953,5467,11832,23445,24380,3530,3199268.68850804,51.5020537323442,0.0214592791929634
"712",2017,"TAKUM","NGA",Feb 2017,49,177,77,100,9,25,45,93,5,NA,51.5020537323442,NA
"713",2017,"TAKUM","NGA",May 2017,97,365,172,193,48,79,88,120,30,NA,51.5020537323442,NA
"714",2017,"YOLA SOUTH","NGA",Nov 2017,3319,17209,8546,8663,840,2484,6086,7401,398,2771035.30214645,51.5020537323442,0.00621031424127649
"715",2017,"BAMA","NGA",May 2017,10406,55899,23937,31962,5058,9646,16512,19027,5656,2500683.78143371,51.5020537323442,0.0223534860405067
"716",2017,"NINGI","NGA",Feb 2017,600,3153,1437,1716,103,508,842,1578,122,NA,51.5020537323442,NA
"717",2017,"HAWUL","NGA",Sep 2017,3898,25826,12366,13460,1923,4156,7773,11554,420,2754746.26965783,51.5020537323442,0.00937509210356709
"718",2017,"BAUCHI","NGA",Feb 2017,1355,11160,5189,5971,1006,1988,3289,4027,850,NA,51.5020537323442,NA
"719",2017,"HAWUL","NGA",Apr 2017,3964,27813,12776,15037,1917,4366,8848,12225,457,2754746.26965783,51.5020537323442,0.0100963926537796
"720",2017,"GIADE","NGA",Sep 2017,145,858,424,434,41,169,289,332,27,NA,51.5020537323442,NA
"721",2017,"TARMUWA","NGA",Apr 2017,73,478,231,247,68,99,102,146,63,NA,51.5020537323442,NA
"722",2017,"BAUCHI","NGA",Jun 2017,1326,10920,5095,5825,1298,2641,2941,3242,798,NA,51.5020537323442,NA
"723",2017,"AKKO","NGA",Feb 2017,1193,6392,3231,3161,394,1180,1928,2625,265,NA,51.5020537323442,NA
"724",2017,"KATAGUM","NGA",Apr 2017,536,3253,1381,1872,224,573,1234,1114,108,NA,51.5020537323442,NA
"725",2017,"HONG","NGA",Jun 2017,470,2947,1277,1670,293,694,711,841,408,2366842.77657358,51.5020537323442,0.00124511861504646
"726",2017,"NUMAN","NGA",Sep 2017,174,1346,689,657,60,223,407,593,63,3596980.54585688,51.5020537323442,0.000374202746676061
"727",2017,"NUMAN","NGA",Jun 2017,154,1206,576,630,53,197,362,549,45,3596980.54585688,51.5020537323442,0.000335281212846456
"728",2017,"GUZAMALA","NGA",Jun 2017,120,612,273,339,56,132,176,210,38,1876138.97490816,51.5020537323442,0.000326201847616304
"729",2017,"GUZAMALA","NGA",Sep 2017,120,612,273,339,56,132,176,210,38,1876138.97490816,51.5020537323442,0.000326201847616304
"730",2017,"KUKAWA","NGA",May 2017,2905,14523,6542,7981,1023,2650,4404,5565,881,2164406.62404778,51.5020537323442,0.00670992217388419
"731",2017,"HONG","NGA",Nov 2017,569,3622,1535,2087,373,722,949,1072,506,2366842.77657358,51.5020537323442,0.00153030866090881
"732",2017,"FUFORE","NGA",Apr 2017,1245,5454,2898,2556,139,1067,2169,1942,137,2297776.77629406,51.5020537323442,0.00237359871344701
"733",2017,"TORO","NGA",Nov 2017,2128,10440,4579,5861,576,1269,2976,5428,191,NA,51.5020537323442,NA
"734",2017,"IBI","NGA",Feb 2017,596,4179,1929,2250,153,396,1311,2098,221,NA,51.5020537323442,NA
"735",2017,"JALINGO","NGA",May 2017,1458,8256,3452,4804,462,1193,2399,3749,453,NA,51.5020537323442,NA
"736",2017,"IBI","NGA",May 2017,540,3969,1850,2119,155,391,1240,1963,220,NA,51.5020537323442,NA
"737",2017,"TOUNGO","NGA",Apr 2017,71,405,207,198,24,77,87,194,23,2298805.59700997,51.5020537323442,0.000176178446984285
"738",2017,"DAMBOA","NGA",Nov 2017,20399,79809,32030,47779,6018,11387,21734,34822,5848,1705535.5690914,51.5020537323442,0.0467940988428153
"739",2017,"POTISKUM","NGA",Jun 2017,2534,15006,6934,8072,2072,2693,3806,5154,1281,2059039.28090307,51.5020537323442,0.00728786484996952
"740",2017,"BAYO","NGA",Jun 2017,191,1421,668,753,119,295,397,553,57,1648553.92583694,51.5020537323442,0.000861967556977903
"741",2017,"BAYO","NGA",Sep 2017,204,1483,697,786,126,308,410,582,57,1648553.92583694,51.5020537323442,0.000899576275157094
"742",2017,"ARDO - KOLA","NGA",Feb 2017,1049,5327,2396,2931,273,682,1400,2685,287,NA,51.5020537323442,NA
"743",2017,"DAMBOA","NGA",Jun 2017,14733,76734,30541,46193,4838,9753,19345,39083,3715,1705535.5690914,51.5020537323442,0.0449911461189163
"744",2017,"KARASAWA","NGA",May 2017,638,4817,1891,2926,329,506,1096,2292,594,NA,51.5020537323442,NA
"745",2017,"SHIRA","NGA",Sep 2017,155,1035,508,527,45,131,209,574,76,NA,51.5020537323442,NA
"746",2017,"MAIDUGURI M. C.","NGA",Jun 2017,60296,308784,133516,175268,22333,54983,101547,115281,14640,NA,51.5020537323442,NA
"747",2017,"ITAS/GADAU","NGA",Sep 2017,222,981,470,511,81,150,413,275,62,NA,51.5020537323442,NA
"748",2017,"MAIDUGURI M. C.","NGA",Sep 2017,53582,275720,121358,154362,20969,51091,101746,86702,15212,NA,51.5020537323442,NA
"749",2017,"POTISKUM","NGA",Apr 2017,2247,14800,6840,7960,1213,1848,3711,7062,966,2059039.28090307,51.5020537323442,0.00718781819136004
"750",2017,"KWAMI","NGA",Feb 2017,191,1181,588,593,59,213,443,437,29,NA,51.5020537323442,NA
"751",2017,"DIKWA","NGA",May 2017,18084,99829,45936,53893,7336,16104,33522,38798,4069,2238075.61420472,51.5020537323442,0.0446048379091398
"752",2017,"JADA","NGA",Feb 2017,104,624,283,341,35,110,181,214,84,2807346.09118739,51.5020537323442,0.00022227398394477
"753",2017,"JADA","NGA",Sep 2017,76,456,203,253,20,102,148,172,14,2807346.09118739,51.5020537323442,0.000162430988267332
"754",2017,"JADA","NGA",Nov 2017,74,444,206,238,22,112,127,167,16,2807346.09118739,51.5020537323442,0.000158156488576086
"755",2017,"JADA","NGA",Jun 2017,78,468,212,256,39,106,132,164,27,2807346.09118739,51.5020537323442,0.000166705487958578
"756",2017,"GOMBE","NGA",May 2017,1081,6348,3163,3185,191,1727,1875,2476,79,NA,51.5020537323442,NA
"757",2017,"DARAZO","NGA",May 2017,265,1738,842,896,65,193,419,1010,51,NA,51.5020537323442,NA
"758",2017,"DARAZO","NGA",Jun 2017,265,1748,833,915,85,231,452,920,60,NA,51.5020537323442,NA
"759",2017,"JAKUSKO","NGA",Jun 2017,185,1340,566,774,108,228,333,623,48,2006334.60445625,51.5020537323442,0.000667884607594238
"760",2017,"JAKUSKO","NGA",May 2017,191,1387,584,803,115,236,343,641,52,2006334.60445625,51.5020537323442,0.000691310410994931
"761",2017,"KWAYA / KUSAR","NGA",Apr 2017,458,2639,1203,1436,292,521,696,1001,129,NA,51.5020537323442,NA
"762",2017,"NANGERE","NGA",Jun 2017,305,1876,959,917,326,432,420,391,307,2145215.36891417,51.5020537323442,0.00087450426991373
"763",2017,"GOMBI","NGA",May 2017,257,2157,947,1210,204,387,596,681,289,2069894.63112128,51.5020537323442,0.00104208203044207
"764",2017,"HONG","NGA",Feb 2017,584,3774,1677,2097,419,616,822,1254,663,2366842.77657358,51.5020537323442,0.0015945292341993
"765",2017,"DASS","NGA",Apr 2017,77,741,347,394,48,209,227,238,19,NA,51.5020537323442,NA
"766",2017,"GAMAWA","NGA",Jun 2017,268,1529,765,764,111,257,493,621,47,NA,51.5020537323442,NA
"767",2017,"SHANI","NGA",Feb 2017,147,828,415,413,74,178,224,326,26,2664073.43186386,51.5020537323442,0.000310802243698181
"768",2017,"AKKO","NGA",Sep 2017,1298,6779,3204,3575,321,1184,2153,2942,179,NA,51.5020537323442,NA
"769",2017,"HONG","NGA",Sep 2017,581,3710,1581,2129,387,737,969,1096,521,2366842.77657358,51.5020537323442,0.00156748899281383
"770",2017,"GUBIO","NGA",Nov 2017,940,4956,2298,2658,339,1048,1515,1894,160,1909513.99776785,51.5020537323442,0.00259542480746063
"771",2017,"DEMSA","NGA",Feb 2017,696,4176,1914,2262,166,1145,1696,1023,146,1854137.45866004,51.5020537323442,0.00225226019812896
"772",2017,"MAYO - BELWA","NGA",Apr 2017,56,411,225,186,35,93,196,80,7,NA,51.5020537323442,NA
"773",2017,"LAMURDE","NGA",Jun 2017,82,588,212,376,34,96,148,196,114,1934595.09588621,51.5020537323442,0.000303939569189617
"774",2017,"JALINGO","NGA",Apr 2017,1556,8585,3519,5066,684,1791,2633,2876,601,NA,51.5020537323442,NA
"775",2017,"CHIBOK","NGA",May 2017,2866,14348,7068,7280,517,2407,4793,6237,394,2309320.18535738,51.5020537323442,0.00621308387246422
"776",2017,"LAMURDE","NGA",Sep 2017,80,579,230,349,23,57,92,252,155,1934595.09588621,51.5020537323442,0.000299287432926511
"777",2017,"JALINGO","NGA",Sep 2017,1419,8105,3780,4325,336,1480,3047,3037,205,NA,51.5020537323442,NA
"778",2017,"WUKARI","NGA",Feb 2017,2467,14954,7085,7869,912,2054,6030,5536,422,NA,51.5020537323442,NA
"779",2017,"SHELLENG","NGA",May 2017,108,751,315,436,142,166,181,170,92,2014362.361261,51.5020537323442,0.000372822692899143
"780",2017,"DIKWA","NGA",Sep 2017,12869,67071,30594,36477,4344,12435,21355,26584,2353,2238075.61420472,51.5020537323442,0.0299681563814514
"781",2017,"GANYE","NGA",Sep 2017,82,542,256,286,62,102,142,178,58,1966109.91724828,51.5020537323442,0.000275671260922467
"782",2017,"GUJBA","NGA",Apr 2017,2907,18905,7530,11375,2544,3517,5067,5194,2583,1902920.11699408,51.5020537323442,0.00993473127493286
"783",2017,"KARASAWA","NGA",Jun 2017,608,4887,1842,3045,379,537,1070,2353,548,NA,51.5020537323442,NA
"784",2017,"GASSOL","NGA",Nov 2017,1632,7355,3194,4161,500,1159,2170,2953,573,NA,51.5020537323442,NA
"785",2017,"TAFAWA BALEWA","NGA",Sep 2017,1472,7945,3659,4286,540,1329,2010,3871,195,NA,51.5020537323442,NA
"786",2017,"BOGORO","NGA",Nov 2017,416,2048,1014,1034,126,336,631,839,116,NA,51.5020537323442,NA
"787",2017,"GANYE","NGA",May 2017,76,485,238,247,74,99,118,126,68,1966109.91724828,51.5020537323442,0.000246680002854975
"788",2017,"KARIM-LAMIDO","NGA",Feb 2017,56,259,128,131,11,35,69,137,7,NA,51.5020537323442,NA
"789",2017,"MICHIKA","NGA",Apr 2017,5239,26438,11896,14542,1840,4057,7066,11436,2039,3090551.25850183,51.5020537323442,0.0085544609322597
"790",2017,"SHONGOM","NGA",Jun 2017,100,628,317,311,14,100,267,243,4,NA,51.5020537323442,NA
"791",2017,"JERE","NGA",Sep 2017,44645,253532,113517,140015,14590,50961,76798,95922,15261,2428520.89128178,51.5020537323442,0.104397701872841
"792",2017,"YALMALTU/ DEBA","NGA",May 2017,420,2789,1325,1464,86,316,812,1535,40,NA,51.5020537323442,NA
"793",2017,"BURSARI","NGA",Sep 2017,145,1089,456,633,155,231,283,380,40,2052699.8019793,51.5020537323442,0.000530520828691043
"794",2017,"BALANGA","NGA",Apr 2017,357,2158,1035,1123,90,313,742,960,53,NA,51.5020537323442,NA
"795",2017,"MICHIKA","NGA",Nov 2017,5223,26161,11651,14510,1848,4187,6675,11376,2075,3090551.25850183,51.5020537323442,0.00846483290902663
"796",2017,"GULANI","NGA",Apr 2017,434,2823,1121,1702,259,375,418,1693,78,2462016.16959457,51.5020537323442,0.00114662122648239
"797",2017,"JAMA'ARE","NGA",May 2017,137,877,425,452,33,182,311,314,37,NA,51.5020537323442,NA
"798",2017,"MISAU","NGA",Feb 2017,501,1975,1000,975,215,480,555,548,177,NA,51.5020537323442,NA
"799",2017,"MISAU","NGA",May 2017,483,1873,1000,873,173,316,487,744,153,NA,51.5020537323442,NA
"800",2017,"ZING","NGA",Apr 2017,100,476,199,277,50,103,118,143,62,NA,51.5020537323442,NA
"801",2017,"ZING","NGA",Jun 2017,100,476,191,285,23,55,163,206,29,NA,51.5020537323442,NA
"802",2017,"SONG","NGA",Apr 2017,739,2319,1140,1179,180,359,811,797,172,2740600.58800149,51.5020537323442,0.000846164891795147
"803",2017,"SONG","NGA",Jun 2017,563,1865,938,927,184,354,687,499,141,2740600.58800149,51.5020537323442,0.000680507771969793
"804",2017,"YOLA NORTH","NGA",Jun 2017,2508,10590,4351,6239,152,1777,4331,4173,157,3160018.5744786,51.5020537323442,0.00335124612416158
"805",2017,"NGANZAI","NGA",May 2017,4185,21016,9635,11381,1645,3386,6316,8427,1242,2493695.5293492,51.5020537323442,0.00842765275578158
"806",2017,"YOLA NORTH","NGA",Sep 2017,2725,10366,4270,6096,153,1734,4324,3997,158,3160018.5744786,51.5020537323442,0.00328036046487809
"807",2017,"YOLA NORTH","NGA",Nov 2017,2454,9933,4122,5811,349,1690,3827,3866,201,3160018.5744786,51.5020537323442,0.0031433359538524
"808",2017,"DONGA","NGA",Jun 2017,549,2483,1100,1383,266,388,643,940,246,NA,51.5020537323442,NA
"809",2017,"DONGA","NGA",Sep 2017,543,2471,1096,1375,265,388,639,937,242,NA,51.5020537323442,NA
"810",2017,"DONGA","NGA",Nov 2017,503,2389,1046,1343,258,376,618,909,228,NA,51.5020537323442,NA
"811",2017,"MAFA","NGA",Feb 2017,1801,10812,5553,5259,814,2522,2683,4597,196,2517732.76743442,51.5020537323442,0.00429433978849847
"812",2017,"FUFORE","NGA",Sep 2017,1214,5332,2821,2511,178,1035,2116,1868,135,2297776.77629406,51.5020537323442,0.00232050391274284
"813",2017,"MOBBAR","NGA",Jun 2017,1695,8453,3972,4481,883,1748,2397,2789,636,2096926.0803119,51.5020537323442,0.00403113876038142
"814",2017,"YOLA NORTH","NGA",Feb 2017,2578,10984,4541,6443,140,1814,4487,4359,184,3160018.5744786,51.5020537323442,0.00347592893557987
"815",2017,"FUFORE","NGA",May 2017,1225,5359,2795,2564,140,1097,2178,1808,136,2297776.77629406,51.5020537323442,0.00233225440142327
"816",2017,"POTISKUM","NGA",Feb 2017,2454,16066,8020,8046,2611,3008,4672,4702,1073,2059039.28090307,51.5020537323442,0.00780266804475611
"817",2017,"MONGUNO","NGA",Apr 2017,20529,122809,54008,68801,12485,24908,41951,35715,7750,3806014.02422035,51.5020537323442,0.0322670907722567
"818",2017,"GASSOL","NGA",Feb 2017,1451,6829,3270,3559,281,746,2144,3370,288,NA,51.5020537323442,NA
"819",2017,"NGURU","NGA",Nov 2017,2010,11050,4271,6779,1028,2127,3153,4225,517,1691614.70272033,51.5020537323442,0.00653222035859005
"820",2017,"DAMATURU","NGA",Sep 2017,3296,19246,8482,10764,2298,3617,4457,8556,318,1984821.33559198,51.5020537323442,0.0096965906476715
"821",2017,"DUKKU","NGA",May 2017,135,727,384,343,22,124,185,360,36,NA,51.5020537323442,NA
"822",2017,"MONGUNO","NGA",Jun 2017,20766,122770,56734,66036,8723,20535,38232,48698,6582,3806014.02422035,51.5020537323442,0.0322568438315592
"823",2017,"JERE","NGA",May 2017,47481,273399,119658,153741,19607,55139,84706,97854,16093,2428520.89128178,51.5020537323442,0.112578401520647
"824",2017,"MUBI SOUTH","NGA",May 2017,1373,6346,3055,3291,133,1490,2231,2396,96,1945372.4597704,51.5020537323442,0.00326210025649739
"825",2017,"FUNAKAYE","NGA",Feb 2017,644,3568,1745,1823,487,757,950,1070,304,NA,51.5020537323442,NA
"826",2017,"KAGA","NGA",Apr 2017,3914,19575,8909,10666,1883,3518,5583,7680,911,2926291.45033707,51.5020537323442,0.00668935419872318
"827",2017,"KURMI","NGA",Sep 2017,61,303,140,163,25,49,88,135,6,NA,51.5020537323442,NA
"828",2017,"FIKA","NGA",Feb 2017,766,5036,2161,2875,482,740,1413,1970,431,2192123.23626524,51.5020537323442,0.00229731609824086
"829",2017,"KAGA","NGA",May 2017,3924,19653,8220,11433,1648,3502,5747,7973,783,2926291.45033707,51.5020537323442,0.00671600909667977
"830",2017,"JERE","NGA",Nov 2017,44736,250819,113414,137405,15073,49257,75084,96082,15323,2428520.89128178,51.5020537323442,0.103280560978669
"831",2017,"ZAKI","NGA",Jun 2017,510,2520,1173,1347,103,743,746,864,64,NA,51.5020537323442,NA
"832",2017,"GEIDAM","NGA",Sep 2017,831,5406,2105,3301,346,786,2020,1903,351,2021443.14488109,51.5020537323442,0.00267432700924073
"833",2017,"MAGUMERI","NGA",Apr 2017,3264,17858,8432,9426,1084,4081,5193,6395,1105,3085702.5805426,51.5020537323442,0.00578733676816635
"834",2017,"KONDUGA","NGA",Feb 2017,17151,95799,40337,55462,4786,16299,33922,35371,5421,2039364.08189473,51.5020537323442,0.0469749373593925
"835",2017,"NINGI","NGA",Jun 2017,671,3808,1809,1999,250,763,1043,1615,137,NA,51.5020537323442,NA
"836",2017,"KALA BALGE","NGA",Apr 2017,6644,43734,19677,24057,3062,9621,16619,12246,2186,NA,51.5020537323442,NA
"837",2017,"BAMA","NGA",Feb 2017,7115,38724,17328,21396,1390,9504,17216,8014,2600,2500683.78143371,51.5020537323442,0.0154853645580884
"838",2017,"MUBI NORTH","NGA",Nov 2017,2087,10529,5207,5322,480,2225,3042,4031,751,2118461.15725876,51.5020537323442,0.00497011708896483
"839",2017,"MUBI NORTH","NGA",Sep 2017,2213,10889,5272,5617,680,2177,3486,3691,855,2118461.15725876,51.5020537323442,0.0051400517600663
