data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7187250,566,NIG18003,18003,"21 August 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa)",,2,"Civilians (Nigeria)","Aid Workers (Nigeria)",7,27,"Western Africa",Nigeria,Borno,Mobbar,,Karetu,12.8847,12.5081,2,"Twitter; Hoop; Undisclosed Source","Local partner-Other","On 21 August 2020, ISWAP claimed an ambush against aid workers near Karetu (Mobbar LGA, Borno), seizing two vehicles. No reported casualties.",0,1599525365,NGA
7189463,566,NIG17990,17990,"21 August 2020",2020,2,"Violence against civilians",Attack,"Military Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Lagos,Ojo,,Ojo,6.4538,3.2059,2,"Sahara Reporters",Regional,"Around 21 August 2020 (as reported), Nigerian naval officers severely beat and killed a civilian near Ojo (Ojo, Lagos) when he tried to settle a dispute between a naval officer and a spare parts seller.",1,1599525370,NGA
7189211,566,NIG17989,17989,"21 August 2020",2020,1,Riots,"Mob violence","Rioters (Nigeria)",,5,"Unidentified Armed Group (Nigeria)",,3,35,"Western Africa",Nigeria,Ondo,Ese-Odo,,Kiribo,6.3411,4.9218,1,"Premium Times (Nigeria)",National,"On 21 August 2020, local residents clashed with unidentified armed men in Kiribo (Ese-Odo LGA, Ondo) over the hijacking of ballot boxes in light of the local government elections. Material damage and injuries reported. No reported fatalities. [size=no report]",0,1599525369,NGA
7189755,566,NIG18002,18002,"21 August 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa)",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Mobbar,,Karetu,12.8847,12.5081,2,"Undisclosed Source","Local partner-Other","On 21 August 2020, ISWAP ambushed a Nigerian Air Force convoy near Karetu (Mobbar LGA, Borno), killing two and injuring four.",2,1599525371,NGA
7187241,566,NIG17983,17983,"20 August 2020",2020,2,Riots,"Mob violence","Rioters (Nigeria)","APC: All Progressives Congress",5,"Rioters (Nigeria)","ADC: African Democratic Congress",5,55,"Western Africa",Nigeria,Ondo,"Ondo West",,Ondo,7.0932,4.8353,1,"Nigeria Punch; Sahara Reporters; Premium Times (Nigeria); Nigeria Herald; Sun (Nigeria)",National-Regional,"Around 20 August 2020, APC supporters fought with ADC supporters in Ondo town (Ondo West LGA, Ondo), vandalizing no fewer than 15 cars. Scores of injuries were reported. Clash was connected to the local council elections scheduled for August 22. [size=at least scores]",0,1599525365,NGA
7187243,566,NIG17985,17985,"20 August 2020",2020,1,Battles,"Armed clash","Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Kaduna Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Kaduna,Zango-Kataf,,Zonkwa,9.7833,8.2833,2,"Sahara Reporters; Nigeria Herald",National-Regional,"On 20 August 2020, Fulani Ethnic Militias clashed with a communal militia in Zango-Kataf LGA (Kaduna). No fatalities and/or injuries reported.",0,1599525365,NGA
7187249,566,NIG17999,17999,"20 August 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Women (Nigeria); Muslim Group (Nigeria)",7,37,"Western Africa",Nigeria,Kogi,Ijumu,,Ayere,7.704,5.9717,1,"Nigeria Punch; Daily Leadership (Nigeria); Blueprint; Sun (Nigeria)",National,"On 20 August 2020, unidentified armed men attacked and killed the wife of the of Chief Imam of Ayere community in Ayere (Ijumu LGA, Kogi). Unknown reason for attack.",1,1599525365,NGA
7189905,566,NIG18000,18000,"20 August 2020",2020,2,Battles,"Armed clash","Islamic State (West Africa)",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Mafa,,Ngwom,11.8826,13.3434,1,"Undisclosed Source","Local partner-Other","Around 20 August 2020 (as reported), ISWAP elements attacked Nigerian troops in Ngwom (Mafa LGA, Borno).",0,1599525371,NGA
7189679,566,NIG17978,17978,"20 August 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Bama,,Bama,11.5221,13.6856,2,Twitter,"New media","Around 20 August 2020 (as reported), Nigerian soldiers clashed with and killed two Boko Haram elements along Banki-Pulka road in Bama (Bama LGA, Borno).",2,1599525370,NGA
7189686,566,NIG17981,17981,"20 August 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Gwoza,,Gwoza,11.084,13.6925,2,Twitter,"New media","Around 20 August 2020 (as reported), Nigerian forces clashed with Boko Haram elements at Wagga Mangoro, Wagga Lawal and along the Pulka-Firgi-Banki Junction in Gwoza (Gwoza LGA, Borno). State forces killed one militant at Pulka-Firgi-Banki Junction and recovered weapons, grenades, and IED materials.",1,1599525370,NGA
7189447,566,NIG17980,17980,"20 August 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Katsina Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Katsina,Faskari,,Daudawa,11.6291,7.1564,1,"Sahara Reporters",Regional,"On 20 August 2020, Katsina Communal Militias kidnapped five people in Daudawa community (Faskari LGA, Katsina).",0,1599525370,NGA
7189459,566,NIG17979,17979,"20 August 2020",2020,1,"Violence against civilians",Attack,"Katsina Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Katsina,"Dan Musa",,"Dan Musa",12.2616,7.3341,1,"Sahara Reporters",Regional,"On 20 August 2020, Katsina Communal Militias attacked and looted Dan Musa town (Dan Musa LGA, Katsina), kidnapping two villagers and carting away cows and food items.",0,1599525370,NGA
7187237,566,NIG17970,17970,"19 August 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)","NANS: National Association of Nigerian Students; Students (Nigeria)",5,"Police Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,Oyo,Akinyele,,"Agoro Ibadan",7.6333,4.0333,1,"Daily Independent (Nigeria); Nigeria Punch; Daily Trust (Nigeria); Daily Post (Nigeria); Nigeria Herald; Sahara Reporters; New Telegraph",National-Regional,"On 19 August 2020, aggrieved youths, including members of NANS, attacked police personnel with stones and other dangerous objects at the Eleyele headquarters in Ibadan (Akinyele LGA, Oyo) over the escape of a suspected serial killer. [size=no report]",0,1599525365,NGA
7187238,566,NIG17972,17972,"19 August 2020",2020,1,Battles,"Armed clash","Tiv Ethnic Militia (Nigeria)",,4,"Jukun Ethnic Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Taraba,Gassol,,"Dan Anacha",8.5865,10.3618,1,"The Cable (Nigeria); Sun (Nigeria)",National,"On 19 August 2020, members of a Tiv ethnic militia clashed with a Jukun ethnic militia in Dan Anacha town (Gassol LGA, Taraba) over the change of the town's name from Dananacha to Kwararafa. Material damage was reported and three killed.",3,1599525365,NGA
7189147,566,NIG17998,17998,"19 August 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Dikwa,,Mainari,11.8673,14.1851,1,"New Telegraph",National,"On 19 August 2020, suspected Boko Haram members clashed with military forces in Mainari village (Dikwa LGA, Borno), killing at least five residents before being repelled by military troops.",5,1599525369,NGA
7189450,566,NIG17971,17971,"19 August 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Government of Nigeria (2015-)",7,37,"Western Africa",Nigeria,Delta,"Oshimili South",,Asaba,6.2006,6.7339,1,"Sahara Reporters",Regional,"On 19 August 2020, unidentified gunmen assassinated a civil servant in Asaba (Oshimili South LGA, Delta). Reason for attack unknown.",1,1599525370,NGA
7189456,566,NIG17973,17973,"19 August 2020",2020,1,"Violence against civilians",Attack,"APC: All Progressives Congress",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Ondo,Idanre,,Idanre,7.1127,5.1159,1,"Sahara Reporters",Regional,"On 19 August 2020, unidentified armed men suspected to be associated with APC attacked residents perceived to be political enemies in Idanre (Idanre LGA, Ondo) and injured three persons. Reason for attack was related to electoral violence.",0,1599525370,NGA
7187232,566,NIG17961,17961,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Dikwa,,Gajibo,12.1091,13.9864,1,"Sahara Reporters; Twitter","New media-Regional","On 18 August 2020, ISWAP attacked the Nigerian military base in Gajibo (Dikwa LGA, Borno), killing five soldiers and seizing several weapons and ammunition.",5,1599525365,NGA
7187233,566,NIG17962,17962,"18 August 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Kaduna,"Zangon Kataf",,Gora,9.7873,8.4557,2,"Nigeria Herald; Daily Post (Nigeria); Sahara Reporters; Inside Arewa (Nigeria); Legit",Subnational-National,"On 18 August 2020, Fulani Ethnic Militias invaded Unguwan Gankon village in Gora ward (Zangon Kataf LGA, Kaduna), killing two and burning at least seven houses in reprisal attacks against the community.",2,1599525365,NGA
7187234,566,NIG17963,17963,"18 August 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","SDP: Social Democratic Party",7,37,"Western Africa",Nigeria,Ondo,Idanre,,Idanre,7.1127,5.1159,1,"Nigeria Punch; Premium Times (Nigeria); Sun (Nigeria); New Telegraph",National,"On 18 August 2020, unidentified armed men attacked and injured the SDP chairmanship candidate and his running mate at the party's secretariat in Idanre town (Idanre LGA, Ondo). Reason for attack related to electoral violence. Multiple sources also report that other persons were injured.",0,1599525365,NGA
7187235,566,NIG17965,17965,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Kukawa,,Kukawa,12.9234,13.5606,1,"Inside Arewa (Nigeria); Daily Leadership (Nigeria); New Telegraph; Defense Post; Sahara Reporters; Twitter; Daily Independent (Nigeria); Nigeria Punch; Vanguard (Nigeria); Sun (Nigeria); AFP; HumAngle; Guardian (Nigeria); This Day (Nigeria); Daily Trust (Nigeria); Hoop; Legit; Premium Times (Nigeria)","Other-New media","On 18 August 2020, ISWAP attacked and clashed with Nigerian troops in Kukawa town (Kukawa LGA, Borno), abducting over hundred formerly displaced persons. Multiple sources report fatality numbers ranging from 7 to 11.",7,1599525365,NGA
7189677,566,NIG17966,17966,"18 August 2020",2020,2,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Abadam,,"Malam Fatori",13.6746,13.3395,1,Twitter,"New media","Around 18 August 2020 (as reported), ISWAP claimed a mortar attack against the Super Camp in Malam Fatori (Abadam LGA, Borno). No reported fatalities",0,1599525370,NGA
7189690,566,NIG17959,17959,"18 August 2020",2020,1,Battles,"Armed clash","Benue Communal Militia (Nigeria)",,4,"Military Forces of Nigeria (2015-)",,1,14,"Western Africa",Nigeria,Benue,Katsina-Ala,,Abaji,7.2061,9.5454,2,Twitter,"New media","On 18 August 2020, the Nigerian military clashed with Benue communal militiamen around Abaji (Katsina-Ala LGA, Benue), killing one and recovering weapons and ammunitions.",1,1599525370,NGA
7187225,566,NIG17949,17949,"17 August 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Kukawa,,"Bukar Meram",12.9393,13.9082,1,"Blueprint; Twitter; Premium Times (Nigeria); Daily Post (Nigeria); Daily Independent (Nigeria); Concise News; Inside Arewa (Nigeria); Sahara Reporters; Nigeria Punch; Nigeria Herald; Vanguard (Nigeria); Legit; Desert Herald; Daily Leadership (Nigeria)","New media-National","On 17 August 2020, the Nigerian Airforce conducted air strikes against ISWAP in Bukar Meram (Kukawa LGA, Borno), killing some ISWAP commanders and destroying several logistic facilities of the group. Some fatalities coded as 10.",10,1599525365,NGA
7187226,566,NIG17951,17951,"17 August 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Kaduna,Kachia,,Kachia,9.8734,7.9541,2,"Daily Post (Nigeria); Nigeria Herald; Legit; Sahara Reporters; Inside Arewa (Nigeria)",Subnational-National,"On 17 August 2020, Fulani Ethnic Militias attacked and killed a farmer along the Kaduna - Kachia road (Kachia LGA, Kaduna).",1,1599525365,NGA
7187227,566,NIG17952,17952,"17 August 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Niger Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Niger,Magama,,Kare,9.8833,4.5833,2,"Business Day (Nigeria); Nigeria Punch; Blueprint; Daily Independent (Nigeria)",National,"Around 17 August 2020 (as reported), Nigerian troops clashed with Niger Communal militias in Tashan Kare (Magama LGA, Niger), killing an unspecified number of militia members. Military sources additionally report that 3 soldiers were killed and 2 injured during combat.",3,1599525365,NGA
7187228,566,NIG17953,17953,"17 August 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Magumeri,,Magumeri,12.1131,12.8274,1,"Vanguard (Nigeria); Sun (Nigeria); Sahara Reporters; Blueprint; Desert Herald; CKN Nigeria; Legit; Hoop; Premium Times (Nigeria); Nigeria Herald",Other-National,"Around 17 August 2020, ISWAP clashed with Nigerian military forces in Magumeri town (Magumeri LGA, Borno). Property destruction was reported, including the destruction of a hospital and a GSM mast. Multiple sources report fatality numbers ranging from 1 to 3",1,1599525365,NGA
7187229,566,NIG17955,17955,"17 August 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Civilians (Nigeria)","Government of Nigeria (2015-)",7,57,"Western Africa",Nigeria,Imo,Owerri-Municipal,,Owerri,5.4833,7.0304,1,"Daily Champion; Daily Post (Nigeria); Sun (Nigeria); Nigeria Herald; New Telegraph",National,"On 17 August 2020, staff of the Imo State Oil Producing Areas Development Commission attacked the convoy of the Governor in Owerri (Owerri-Municipal LGA, Imo) for failing to offset three months of salary arrears. At least 15 people have been arrested in connection with the attack. [size=at least 15]",0,1599525365,NGA
7187231,566,NIG17958,17958,"17 August 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Konduga,,Yale,11.6539,13.4137,2,"Nigeria Punch; Premium Times (Nigeria); Daily Leadership (Nigeria); Legit; Nigeria Herald; Daily Independent (Nigeria); Vanguard (Nigeria); Blueprint; Concise News; Inside Arewa (Nigeria); Desert Herald; Sahara Reporters; Daily Post (Nigeria); Twitter","New media-National","On 17 August 2020, the Nigerian Airforce conducted airstrikes against ISWAP fighters at Dole near the Yale area (Konduga LGA, Borno), killing no fewer than 20.",20,1599525365,NGA
7259484,566,NIG17957,17957,"17 August 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Military Forces of Nigeria (2015-)","Yakila Communal Militia (Nigeria)",1,13,"Western Africa",Nigeria,Niger,Rafi,,Yakila,9.9254,6.1338,1,"Premium Times (Nigeria); Nigeria Herald; Legit; Sun (Nigeria); Daily Trust (Nigeria); Daily Independent (Nigeria); Sahara Reporters",National-Regional,"On 17 August 2020, unidentified gunmen clashed with military forces and local militia members in Yakila Village (Rafi LGA, Niger), abducting two and killing no fewer than three soldiers and one militia member. Some sources report that one of the abducted person's bodies has been recovered.",4,1603755446,NGA
7189182,566,NIG17956,17956,"17 August 2020",2020,1,Riots,"Mob violence","Rioters (Nigeria)","Labour Group (Nigeria); Hausa Ethnic Group (Nigeria)",5,"Civilians (Nigeria)","Labour Group (Nigeria)",7,57,"Western Africa",Nigeria,Rivers,Port-Harcourt,,"Port Harcourt",4.7774,7.0134,1,"Nigeria Punch",National,"On 17 August 2020, a group of over 15 Hausa cart pushers attacked and inflicted injuries on service providers working for the Rivers State Waste Management Agency in Port Harcourt (Port-Harcourt LGA, Rivers). Reason for attack unknown. [size=over 15]",0,1599525369,NGA
