"","admin2","date","iso","household","individual","male","female","infant","child","youth","adult","elderly","fatalities","event","year","admin2pop","individual_norm"
"1382","Tonj South",Nov 2019,"SSD",23,138,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.00116955111738733
"1383","Tonj South",Jan 2019,"SSD",15,87,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117993.987563604,0.00073732570443984
"1384","Tonj South",Nov 2019,"SSD",31,186,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.0015763515060438
"1385","Tonj South",Nov 2018,"SSD",21,133,NA,NA,NA,NA,NA,NA,NA,11,3,2018,117993.987563604,0.00112717607690228
"1386","Tonj South",Nov 2019,"SSD",10,61,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.000516975493917589
"1387","Tonj South",Mar 2020,"SSD",38,168,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00142380136029762
"1388","Tonj South",Mar 2020,"SSD",21,126,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00106785102022322
"1389","Tonj South",Mar 2020,"SSD",28,149,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00126277620645444
"1390","Tonj South",Mar 2020,"SSD",442,1459,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.0123650368135371
"1391","Tonj South",Nov 2019,"SSD",28,168,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.00142380136029762
"1392","Tonj South",Mar 2020,"SSD",302,1595,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.0135176379147304
"1393","Tonj South",Mar 2020,"SSD",17,92,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.000779700744924888
"1394","Tonj South",Nov 2018,"SSD",47,273,NA,NA,NA,NA,NA,NA,NA,11,3,2018,117993.987563604,0.00231367721048363
"1395","Tonj South",Nov 2019,"SSD",33,180,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.00152550145746174
"1396","Tonj South",Mar 2020,"SSD",39,234,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00198315189470026
"1397","Tonj South",Mar 2020,"SSD",238,1679,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.0142295385948792
"1398","Tonj South",Nov 2018,"SSD",25,151,NA,NA,NA,NA,NA,NA,NA,11,3,2018,117993.987563604,0.00127972622264846
"1399","Tonj South",Nov 2018,"SSD",18,116,NA,NA,NA,NA,NA,NA,NA,11,3,2018,117993.987563604,0.000983100939253119
"1400","Tonj South",Nov 2019,"SSD",46,277,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.00234757724287167
"1401","Tonj South",Mar 2020,"SSD",4084,22023,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.186645103320444
"1402","Tonj South",Jan 2019,"SSD",101,506,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117993.987563604,0.00428835409708688
"1403","Tonj South",Mar 2020,"SSD",38,228,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.0019323018461182
"1404","Tonj South",Mar 2020,"SSD",39,163,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00138142631981257
"1405","Tonj South",Mar 2020,"SSD",459,1516,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.0128481122750666
"1406","Tonj South",Nov 2018,"SSD",115,688,NA,NA,NA,NA,NA,NA,NA,11,3,2018,117993.987563604,0.00583080557074264
"1407","Tonj South",Mar 2020,"SSD",15,45,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.000381375364365434
"1408","Tonj South",Nov 2019,"SSD",30,154,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.00130515124693949
"1409","Tonj South",Mar 2020,"SSD",526,1739,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.0147380390806998
"1410","Tonj South",Mar 2020,"SSD",35,125,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00105937601212621
"1411","Tonj South",Mar 2020,"SSD",127,483,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00409342891085566
"1412","Tonj South",Nov 2019,"SSD",25,150,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.00127125121455145
"1413","Tonj South",Mar 2020,"SSD",336,1784,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.0151194144450652
"1414","Tonj South",Mar 2020,"SSD",46,276,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00233910223477466
"1415","Tonj South",Nov 2019,"SSD",30,182,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.00154245147365576
"1416","Tonj South",Nov 2019,"SSD",31,155,NA,NA,NA,NA,NA,NA,NA,1,1,2019,117993.987563604,0.0013136262550365
"1417","Tonj South",Mar 2020,"SSD",39,234,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00198315189470026
"1418","Tonj South",Mar 2020,"SSD",26,139,NA,NA,NA,NA,NA,NA,NA,72,11,2020,117993.987563604,0.00117802612548434
"1419","Torit",Nov 2018,"SSD",32,224,NA,NA,NA,NA,NA,NA,NA,2,4,2018,149196.128015779,0.00150137944582791
"1420","Torit",Oct 2019,"SSD",72,504,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00337810375311279
"1421","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1422","Torit",Mar 2020,"SSD",23,138,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000924956980018979
"1423","Torit",Mar 2020,"SSD",39,234,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.00156840531394523
"1424","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1425","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1426","Torit",Nov 2018,"SSD",28,108,NA,NA,NA,NA,NA,NA,NA,2,4,2018,149196.128015779,0.000723879375667027
"1427","Torit",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,4,2018,149196.128015779,0
"1428","Torit",Mar 2020,"SSD",9,54,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000361939687833514
"1429","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1430","Torit",Oct 2019,"SSD",30,179,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00119976303929998
"1431","Torit",Mar 2020,"SSD",12,48,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000321724166963123
"1432","Torit",Nov 2018,"SSD",277,1485,NA,NA,NA,NA,NA,NA,NA,2,4,2018,149196.128015779,0.00995334141542163
"1433","Torit",Nov 2019,"SSD",17,101,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.000676961267984905
"1434","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1435","Torit",Jan 2019,"SSD",27,162,NA,NA,NA,NA,NA,NA,NA,0,2,2019,149196.128015779,0.00108581906350054
"1436","Torit",Oct 2019,"SSD",6,36,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.000241293125222342
"1437","Torit",Nov 2018,"SSD",51,351,NA,NA,NA,NA,NA,NA,NA,2,4,2018,149196.128015779,0.00235260797091784
"1438","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1439","Torit",Mar 2020,"SSD",17,101,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000676961267984905
"1440","Torit",Mar 2020,"SSD",65,260,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.00174267257105025
"1441","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1442","Torit",Nov 2018,"SSD",59,436,NA,NA,NA,NA,NA,NA,NA,2,4,2018,149196.128015779,0.00292232784991504
"1443","Torit",Oct 2019,"SSD",77,308,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00206439673801337
"1444","Torit",Nov 2019,"SSD",37,296,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00198396569627259
"1445","Torit",Jan 2019,"SSD",13,70,NA,NA,NA,NA,NA,NA,NA,0,2,2019,149196.128015779,0.000469181076821221
"1446","Torit",Mar 2020,"SSD",56,282,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.00189012948090835
"1447","Torit",Mar 2020,"SSD",12,36,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000241293125222342
"1448","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1449","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1450","Torit",Mar 2020,"SSD",5,30,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000201077604351952
"1451","Torit",Oct 2019,"SSD",8,48,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.000321724166963123
"1452","Torit",Mar 2020,"SSD",18,108,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000723879375667027
"1453","Torit",Jan 2019,"SSD",22,123,NA,NA,NA,NA,NA,NA,NA,0,2,2019,149196.128015779,0.000824418177843003
"1454","Torit",Mar 2020,"SSD",6,36,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000241293125222342
"1455","Torit",Nov 2019,"SSD",12,48,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.000321724166963123
"1456","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1457","Torit",Mar 2020,"SSD",15,90,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000603232813055856
"1458","Torit",Nov 2019,"SSD",3,18,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.000120646562611171
"1459","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1460","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1461","Torit",Mar 2020,"SSD",3,18,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000120646562611171
"1462","Torit",Oct 2019,"SSD",38,232,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00155500014032176
"1463","Torit",Nov 2019,"SSD",5,29,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00019437501754022
"1464","Torit",Jan 2019,"SSD",57,456,NA,NA,NA,NA,NA,NA,NA,0,2,2019,149196.128015779,0.00305637958614967
"1465","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1466","Torit",Oct 2019,"SSD",97,679,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00455105644516585
"1467","Torit",Nov 2019,"SSD",5,29,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00019437501754022
"1468","Torit",Nov 2019,"SSD",65,260,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00174267257105025
"1469","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1470","Torit",Mar 2020,"SSD",32,192,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.00128689666785249
"1471","Torit",Mar 2020,"SSD",13,91,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000609935399867588
"1472","Torit",Mar 2020,"SSD",20,120,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000804310417407808
"1473","Torit",Mar 2020,"SSD",2,12,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,8.04310417407808e-05
"1474","Torit",Jan 2019,"SSD",4,21,NA,NA,NA,NA,NA,NA,NA,0,2,2019,149196.128015779,0.000140754323046366
"1475","Torit",Mar 2020,"SSD",30,163,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.00109252165031227
"1476","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1477","Torit",Nov 2019,"SSD",2,12,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,8.04310417407808e-05
"1478","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1479","Torit",Mar 2020,"SSD",25,150,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.00100538802175976
"1480","Torit",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0
"1481","Torit",Mar 2020,"SSD",31,186,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.0012466811469821
"1482","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1483","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1484","Torit",Mar 2020,"SSD",22,132,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000884741459148589
"1485","Torit",Mar 2020,"SSD",3,18,NA,NA,NA,NA,NA,NA,NA,2,3,2020,149196.128015779,0.000120646562611171
"1486","Torit",Nov 2019,"SSD",32,160,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.00107241388987708
"1487","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1488","Torit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,149196.128015779,0
"1489","Torit",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0
"1490","Torit",Nov 2019,"SSD",12,72,NA,NA,NA,NA,NA,NA,NA,0,1,2019,149196.128015779,0.000482586250444685
"1491","Twic",Mar 2020,"SSD",148,799,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00275834379674207
"1492","Twic",Mar 2020,"SSD",152,821,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00283429318789142
"1493","Twic",Jan 2019,"SSD",156,936,NA,NA,NA,NA,NA,NA,NA,0,1,2019,289666.574900385,0.00323130136889935
"1494","Twic",Mar 2020,"SSD",50,269,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.000928653919053339
"1495","Twic",Jan 2019,"SSD",177,1062,NA,NA,NA,NA,NA,NA,NA,0,1,2019,289666.574900385,0.00366628424548195
"1496","Twic",Jan 2019,"SSD",84,439,NA,NA,NA,NA,NA,NA,NA,0,1,2019,289666.574900385,0.00151553557793463
"1497","Twic",Mar 2020,"SSD",76,408,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.0014085159813151
"1498","Twic",Mar 2020,"SSD",385,2651,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00915190163349591
"1499","Twic",Jan 2019,"SSD",130,780,NA,NA,NA,NA,NA,NA,NA,0,1,2019,289666.574900385,0.00269275114074946
"1500","Twic",Jan 2019,"SSD",72,432,NA,NA,NA,NA,NA,NA,NA,0,1,2019,289666.574900385,0.00149136986256893
"1501","Twic",Mar 2020,"SSD",561,2730,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.0094246289926231
"1502","Twic",Mar 2020,"SSD",718,3840,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.0132566210006127
"1503","Twic",Mar 2020,"SSD",56,304,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00104948249588184
"1504","Twic",Mar 2020,"SSD",92,522,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00180207191727079
"1505","Twic",Mar 2020,"SSD",75,414,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00142922945162856
"1506","Twic",Mar 2020,"SSD",259,1397,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00482278633798332
"1507","Twic",Mar 2020,"SSD",63,329,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00113578862218791
"1508","Twic",Mar 2020,"SSD",448,2421,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00835788527148005
"1509","Twic",Mar 2020,"SSD",717,3071,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.0106018445554379
"1510","Twic",Mar 2020,"SSD",55,299,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00103222127062063
"1511","Twic",Mar 2020,"SSD",33,170,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.000586881658881292
"1512","Twic",Mar 2020,"SSD",172,936,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00323130136889935
"1513","Twic",Mar 2020,"SSD",177,962,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00332105974025766
"1514","Twic",Mar 2020,"SSD",138,717,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00247525970245816
"1515","Twic",Mar 2020,"SSD",496,2681,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.0092554689850632
"1516","Twic",Mar 2020,"SSD",482,2487,NA,NA,NA,NA,NA,NA,NA,1,1,2020,289666.574900385,0.00858573344492808
"1517","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1518","Twic East",Nov 2018,"SSD",112,648,NA,NA,NA,NA,NA,NA,NA,1,1,2018,114318.069466264,0.0056683952329271
"1519","Twic East",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,1,1,2018,114318.069466264,0
"1520","Twic East",Nov 2018,"SSD",267,1559,NA,NA,NA,NA,NA,NA,NA,1,1,2018,114318.069466264,0.0136373891483539
"1521","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1522","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1523","Twic East",Nov 2019,"SSD",12,76,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00066481178657787
"1524","Twic East",Nov 2018,"SSD",140,849,NA,NA,NA,NA,NA,NA,NA,1,1,2018,114318.069466264,0.00742664745795541
"1525","Twic East",Nov 2018,"SSD",112,677,NA,NA,NA,NA,NA,NA,NA,1,1,2018,114318.069466264,0.0059220734146476
"1526","Twic East",Nov 2019,"SSD",28,147,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00128588595561772
"1527","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1528","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1529","Twic East",Nov 2019,"SSD",40,234,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00204692050077923
"1530","Twic East",Nov 2019,"SSD",24,154,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00134711862017095
"1531","Twic East",Nov 2019,"SSD",32,214,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00187197003062716
"1532","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1533","Twic East",Nov 2019,"SSD",28,166,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00145208890226219
"1534","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1535","Twic East",Nov 2019,"SSD",39,233,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00203817297727163
"1536","Twic East",Nov 2019,"SSD",22,127,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00111093548546565
"1537","Twic East",Nov 2019,"SSD",48,303,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00265049962280388
"1538","Twic East",Nov 2019,"SSD",29,179,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00156580670786104
"1539","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1540","Twic East",Nov 2019,"SSD",43,215,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00188071755413476
"1541","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1542","Twic East",Nov 2019,"SSD",31,183,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00160079680189145
"1543","Twic East",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0
"1544","Twic East",Nov 2019,"SSD",33,195,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00170576708398269
"1545","Twic East",Nov 2019,"SSD",30,155,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00135586614367855
"1546","Twic East",Nov 2019,"SSD",56,280,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.00244930658212899
"1547","Twic East",Nov 2019,"SSD",22,114,NA,NA,NA,NA,NA,NA,NA,2,1,2019,114318.069466264,0.000997217679866805
"1548","Ulang",Jan 2019,"SSD",64,362,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117399.709228337,0.00308348293517428
"1549","Ulang",Jan 2019,"SSD",520,2601,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117399.709228337,0.0221550804264871
"1550","Ulang",Jan 2019,"SSD",782,5495,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117399.709228337,0.0468059080905599
"1551","Ulang",Jan 2019,"SSD",157,1099,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117399.709228337,0.00936118161811198
"1552","Ulang",Jan 2019,"SSD",98,393,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117399.709228337,0.00334753810365606
"1553","Ulang",Jan 2019,"SSD",1090,6000,NA,NA,NA,NA,NA,NA,NA,0,1,2019,117399.709228337,0.0511074519642147
"1554","Uror",Mar 2020,"SSD",392,2273,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00887680107872884
"1555","Uror",Mar 2020,"SSD",29,152,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00059360922303862
"1556","Uror",Mar 2020,"SSD",60,500,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.0019526619178902
"1557","Uror",Mar 2020,"SSD",120,700,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00273372668504628
"1558","Uror",Mar 2020,"SSD",68,412,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00160899342034152
"1559","Uror",Mar 2020,"SSD",62,319,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00124579830361395
"1560","Uror",Mar 2020,"SSD",12,60,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000234319430146824
"1561","Uror",Mar 2020,"SSD",15,75,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00029289928768353
"1562","Uror",Mar 2020,"SSD",35,175,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000683431671261569
"1563","Uror",Mar 2020,"SSD",24,120,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000468638860293647
"1564","Uror",Mar 2020,"SSD",61,492,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00192141932720395
"1565","Uror",Mar 2020,"SSD",82,328,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00128094621813597
"1566","Uror",Nov 2019,"SSD",91,650,NA,NA,NA,NA,NA,NA,NA,2,3,2019,256060.711492872,0.00253846049325726
"1567","Uror",Mar 2020,"SSD",28,140,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000546745337009255
"1568","Uror",Mar 2020,"SSD",70,350,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00136686334252314
"1569","Uror",Mar 2020,"SSD",18,90,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000351479145220236
"1570","Uror",Mar 2020,"SSD",54,270,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00105443743566071
"1571","Uror",Mar 2020,"SSD",109,737,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00287822366697015
"1572","Uror",Mar 2020,"SSD",34,204,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000796686062499201
"1573","Uror",Mar 2020,"SSD",28,140,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000546745337009255
"1574","Uror",Mar 2020,"SSD",16,80,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000312425906862432
"1575","Uror",Mar 2020,"SSD",18,90,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000351479145220236
"1576","Uror",Mar 2020,"SSD",35,175,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000683431671261569
"1577","Uror",Mar 2020,"SSD",26,130,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000507692098651451
"1578","Uror",Mar 2020,"SSD",40,250,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000976330958945099
"1579","Uror",Mar 2020,"SSD",119,596,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00232757300612512
"1580","Uror",Mar 2020,"SSD",64,320,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00124970362744973
"1581","Uror",Mar 2020,"SSD",99,689,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00269076812285269
"1582","Uror",Mar 2020,"SSD",65,508,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00198390450857644
"1583","Uror",Mar 2020,"SSD",120,624,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.00243692207352697
"1584","Uror",Mar 2020,"SSD",9,45,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.000175739572610118
"1585","Uror",Mar 2020,"SSD",86,495,NA,NA,NA,NA,NA,NA,NA,2,5,2020,256060.711492872,0.0019331352987113
"1586","Uror",Nov 2019,"SSD",93,540,NA,NA,NA,NA,NA,NA,NA,2,3,2019,256060.711492872,0.00210887487132141
"1587","Uror",Nov 2019,"SSD",140,847,NA,NA,NA,NA,NA,NA,NA,2,3,2019,256060.711492872,0.003307809288906
